title,date,category,link
"Ambulance Company And Its Owners Agree To Pay $900,000 To Settle False Claims Act Allegations Of Medically Unnecessary Ambulance Services",2025-07-01,"Ambulance Company And Its Owners Agree To Pay $900,000 To Settle False Claims Act Allegations Of Medically Unnecessary Ambulance Services",https://oig.hhs.gov/fraud/enforcement/ambulance-company-and-its-owners-agree-to-pay-900000-to-settle-false-claims-act-allegations-of-medically-unnecessary-ambulance-services/
"Northern District of Illinois: National Health Care Fraud Takedown Results in Charges Against 324 Individuals, Including 13 in Northern District of Illinois",2025-07-01,"Northern District of Illinois: National Health Care Fraud Takedown Results in Charges Against 324 Individuals, Including 13 in Northern District of Illinois",https://oig.hhs.gov/fraud/enforcement/northern-district-of-illinois-national-health-care-fraud-takedown-results-in-charges-against-324-individuals-including-13-in-northern-district-of-illinois/
Durable Medical Equipment Owner Sentenced to 12 Years for $61 Million Medicare Fraud Scheme,2025-07-01,Durable Medical Equipment Owner Sentenced to 12 Years for $61 Million Medicare Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/durable-medical-equipment-owner-sentenced-to-12-years-for-61-million-medicare-fraud-scheme/
Northern District of Texas: Four Individuals Charged in Northern District of Texas with Health Care Fraud Schemes Totaling over $210 Million as part of National Takedown,2025-07-01,Northern District of Texas: Four Individuals Charged in Northern District of Texas with Health Care Fraud Schemes Totaling over $210 Million as part of National Takedown,https://oig.hhs.gov/fraud/enforcement/northern-district-of-texas-four-individuals-charged-in-northern-district-of-texas-with-health-care-fraud-schemes-totaling-over-210-million-as-part-of-national-takedown/
Western District of Kentucky: U.S. Attorney’s Office Announces 5 Individuals Charged as Part of Department of Justice’s 2025 National Health Care Fraud Takedown,2025-07-01,Western District of Kentucky: U.S. Attorney’s Office Announces 5 Individuals Charged as Part of Department of Justice’s 2025 National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/western-district-of-kentucky-us-attorneys-office-announces-5-individuals-charged-as-part-of-department-of-justices-2025-national-health-care-fraud-takedown/
AG Sunday Charges PA. Therapist Accused Of Sexploiting Patient As Part Of the 2025 National Health Care Fraud Takedown,2025-07-01,AG Sunday Charges PA. Therapist Accused Of Sexploiting Patient As Part Of the 2025 National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/ag-sunday-charges-pa-therapist-accused-of-sexploiting-patient-as-part-of-national-health-care-fraud-take-downs/
ICYMI: Attorney General Alan Wilson announces indictments in $21 million health care fraud schemes,2025-07-01,ICYMI: Attorney General Alan Wilson announces indictments in $21 million health care fraud schemes,https://oig.hhs.gov/fraud/enforcement/icymi-attorney-general-alan-wilson-announces-indictments-in-21-million-health-care-fraud-schemes/
Centers Healthcare Pays Over $6 Million for False Statements on Medicare Cost Reports,2025-07-01,Centers Healthcare Pays Over $6 Million for False Statements on Medicare Cost Reports,https://oig.hhs.gov/fraud/enforcement/centers-healthcare-pays-over-6-million-for-false-statements-on-medicare-cost-reports/
Bonita Man Pleads Guilty in $5.8 Million Medicare Fraud Scheme,2025-07-02,Bonita Man Pleads Guilty in $5.8 Million Medicare Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/bonita-man-pleads-guilty-in-58-million-medicare-fraud-scheme/
Pharmacy Owner Sentenced to 87 Months in Prison and Administrator Sentenced to 72 Months for their Respective Roles in a Health Care Fraud and Kickback Scheme,2025-07-02,Pharmacy Owner Sentenced to 87 Months in Prison and Administrator Sentenced to 72 Months for their Respective Roles in a Health Care Fraud and Kickback Scheme,https://oig.hhs.gov/fraud/enforcement/pharmacy-owner-sentenced-to-87-months-in-prison-and-administrator-sentenced-to-72-months-for-their-respective-roles-in-a-health-care-fraud-and-kickback-scheme/
Attorney General Nessel Announces $4.5 Million Settlement with Detroit Nursing Homes Over Substandard Care Allegations,2025-07-02,Attorney General Nessel Announces $4.5 Million Settlement with Detroit Nursing Homes Over Substandard Care Allegations,https://oig.hhs.gov/fraud/enforcement/attorney-general-nessel-announces-45-million-settlement-with-detroit-nursing-homes-over-substandard-care-allegations/
Attorney General Liz Murrill's Medicaid Fraud Control Unit arrests Baton Rouge woman for Cruelty to Persons with Infirmities,2025-07-02,Attorney General Liz Murrill's Medicaid Fraud Control Unit arrests Baton Rouge woman for Cruelty to Persons with Infirmities,https://oig.hhs.gov/fraud/enforcement/attorney-general-liz-murrills-medicaid-fraud-control-unit-arrests-baton-rouge-woman-for-cruelty-to-persons-with-infirmities/
"Shelby County Caregiver Indicted, Charged with Stealing from Vulnerable Adults",2025-07-03,"Shelby County Caregiver Indicted, Charged with Stealing from Vulnerable Adults",https://oig.hhs.gov/fraud/enforcement/shelby-county-caregiver-indicted-charged-with-stealing-from-vulnerable-adults/
Adult Foster Home Owner Pleads Guilty to Neglect and Theft Charges Involving Medicaid Recipients,2025-07-03,Adult Foster Home Owner Pleads Guilty to Neglect and Theft Charges Involving Medicaid Recipients,https://oig.hhs.gov/fraud/enforcement/adult-foster-home-owner-pleads-guilty-to-neglect-and-theft-charges-involving-medicaid-recipients/
United States Files False Claim Act Complaint Against Delaware Medical Provider,2025-07-07,United States Files False Claim Act Complaint Against Delaware Medical Provider,https://oig.hhs.gov/fraud/enforcement/united-states-files-false-claim-act-complaint-against-delaware-medical-provider/
Former Delaware Nurse Practitioner Resolves Health Care Fraud Allegations,2025-07-07,Former Delaware Nurse Practitioner Resolves Health Care Fraud Allegations,https://oig.hhs.gov/fraud/enforcement/former-delaware-nurse-practitioner-resolves-health-care-fraud-allegations/
Attorney General Murrill secures over $200 million from Gilead Sciences for paying Illegal Kickbacks,2025-07-08,Attorney General Murrill secures over $200 million from Gilead Sciences for paying Illegal Kickbacks,https://oig.hhs.gov/fraud/enforcement/attorney-general-murrill-secures-over-200-million-from-gilead-sciences-for-paying-illegal-kickbacks/
Two California Residents Plead Guilty in Connection with $16M Hospice Fraud Scheme and Money Laundering Scheme,2025-07-08,Two California Residents Plead Guilty in Connection with $16M Hospice Fraud Scheme and Money Laundering Scheme,https://oig.hhs.gov/fraud/enforcement/two-california-residents-plead-guilty-in-connection-with-16m-hospice-fraud-scheme-and-money-laundering-scheme/
Former Chief Operating Officer of Pain Care Centers Sentenced,2025-07-08,Former Chief Operating Officer of Pain Care Centers Sentenced,https://oig.hhs.gov/fraud/enforcement/jennifer-adams-to-serve-36-months-for-concealing-fraud-and-drug-conspiracies/
Brant Jolly Agreed to Be Excluded for 10 Years for Allegedly Submitting False Claims for Lab Tests,2025-07-09,Brant Jolly Agreed to Be Excluded for 10 Years for Allegedly Submitting False Claims for Lab Tests,https://oig.hhs.gov/fraud/enforcement/brant-jolly-agreed-to-be-excluded-for-10-years-for-allegedly-submitting-false-claims-for-lab-tests/
"1st Choice Healthcare Agreed to Pay $31,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Chronic Care Management that Were Not Provided as Claimed",2025-07-09,"1st Choice Healthcare Agreed to Pay $31,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Chronic Care Management that Were Not Provided as Claimed",https://oig.hhs.gov/fraud/enforcement/1st-choice-healthcare-agreed-to-pay-31000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-chronic-care-management-that-were-not-provided-as-claimed/
"MUSC Physicians Agreed to Pay $225,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Psychotherapy that Were Not Provided as Claimed",2025-07-09,"MUSC Physicians Agreed to Pay $225,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Psychotherapy that Were Not Provided as Claimed",https://oig.hhs.gov/fraud/enforcement/musc-physicians-agreed-to-pay-225000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-psychotherapy-that-were-not-provided-as-claimed/
"St. Joseph Living Center Agreed to Pay $88,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2025-07-09,"St. Joseph Living Center Agreed to Pay $88,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/st-joseph-living-center-agreed-to-pay-88000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
"Shasta View Care Center Agreed to Pay $41,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Fraudulent Nursing Services",2025-07-09,"Shasta View Care Center Agreed to Pay $41,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Fraudulent Nursing Services",https://oig.hhs.gov/fraud/enforcement/shasta-view-care-center-agreed-to-pay-41000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-fraudulent-nursing-services/
9 Medicaid Providers Indicted on Fraud Charges,2025-07-10,9 Medicaid Providers Indicted on Fraud Charges,https://oig.hhs.gov/fraud/enforcement/9-medicaid-providers-indicted-on-fraud-charges/
Attorney General Griffin Announces Arrest of Paragould Woman for Medicaid Fraud,2025-07-10,Attorney General Griffin Announces Arrest of Paragould Woman for Medicaid Fraud,https://oig.hhs.gov/fraud/enforcement/attorney-general-griffin-announces-arrest-of-paragould-woman-for-medicaid-fraud/
Ohio Doctor Pleads Guilty to Role in Telemedicine Scheme,2025-07-10,Ohio Doctor Pleads Guilty to Role in Telemedicine Scheme,https://oig.hhs.gov/fraud/enforcement/ohio-doctor-pleads-guilty-to-role-in-telemedicine-scheme/
"UAB Medical West Agreed to Pay $100,000 for Allegedly Violating Patient Dumping Statue by Failing to Provide Stabilizing Treatment",2025-07-10,"UAB Medical West Agreed to Pay $100,000 for Allegedly Violating Patient Dumping Statue by Failing to Provide Stabilizing Treatment",https://oig.hhs.gov/fraud/enforcement/uab-medical-west-agreed-to-pay-100000-for-allegedly-violating-patient-dumping-statue-by-failing-to-provide-stabilizing-treatment/
"Andrew Gomes, MD Was Excluded for Defaulting on Payment Obligations",2025-07-10,"Andrew Gomes, MD Was Excluded for Defaulting on Payment Obligations",https://oig.hhs.gov/fraud/enforcement/andrew-gomes-md-was-excluded-for-defaulting-on-payment-obligations/
"Home Health Care Provider To Pay $334,807 To Settle False Claims Act Allegations",2025-07-11,"Home Health Care Provider To Pay $334,807 To Settle False Claims Act Allegations",https://oig.hhs.gov/fraud/enforcement/home-health-care-provider-to-pay-334807-to-settle-false-claims-act-allegations/
Raleigh County Physician Pleads Guilty to Federal Drug Crimes in Connection with HOPE Clinic,2025-07-11,Raleigh County Physician Pleads Guilty to Federal Drug Crimes in Connection with HOPE Clinic,https://oig.hhs.gov/fraud/enforcement/raleigh-county-physician-pleads-guilty-to-federal-drug-crimes-in-connection-with-hope-clinic/
"SPARC Network Agreed to Pay $181,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2025-07-11,"SPARC Network Agreed to Pay $181,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/sparc-network-agreed-to-pay-181000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
Attorney General Marshall Announces Conviction of Former Director of Nursing of Montgomery Nursing Home for Theft of Narcotics,2025-07-11,Attorney General Marshall Announces Conviction of Former Director of Nursing of Montgomery Nursing Home for Theft of Narcotics,https://oig.hhs.gov/fraud/enforcement/attorney-general-marshall-announces-conviction-of-former-director-of-nursing-of-montgomery-nursing-home-for-theft-of-narcotics/
"Corvallis Clinic Agreed to Pay $108,000 for Allegedly Violating the Civil Monetary Penalties Law by Paying and Receiving Remuneration in the Form of Referrals and Receiving Remuneration in the Form of Referral Fees",2025-07-11,"Corvallis Clinic Agreed to Pay $108,000 for Allegedly Violating the Civil Monetary Penalties Law by Paying and Receiving Remuneration in the Form of Referrals and Receiving Remuneration in the Form of Referral Fees",https://oig.hhs.gov/fraud/enforcement/corvallis-clinic-agreed-to-pay-108000-for-allegedly-violating-the-civil-monetary-penalties-law-by-paying-and-receiving-remuneration-in-the-form-of-referrals-and-receiving-remuneration-in-the-form-of-referral-fees/
California Man Pleads Guilty in Connection with $16M Hospice Fraud Scheme and Money Laundering Scheme,2025-07-14,California Man Pleads Guilty in Connection with $16M Hospice Fraud Scheme and Money Laundering Scheme,https://oig.hhs.gov/fraud/enforcement/california-man-pleads-guilty-in-connection-with-16m-hospice-fraud-scheme-and-money-laundering-scheme/
Former Caregiver at Retirement Community in Ashtabula County Indicted on Rape Charges,2025-07-14,Former Caregiver at Retirement Community in Ashtabula County Indicted on Rape Charges,https://oig.hhs.gov/fraud/enforcement/former-caregiver-at-retirement-community-in-ashtabula-county-indicted-on-rape-charges/
